,Name,Handedness,Team,Opponent,xK,prop_k,over,over_odds,x_over,over_diff,under,under_odds,x_under,under_diff,bet_over,bet_under,commence_time,SO,IP,win,wager_return
3,Braxton Garrett,L,MIA,PHI,5.03,5.5,-118.0,0.541,0.389,-0.152,-106.0,0.515,0.611,0.096,0,1,2023-07-08 16:10:00,3,5.0,True,94.34
4,James Paxton,L,BOS,OAK,6.4,6.5,-130.0,0.565,0.457,-0.108,104.0,0.49,0.543,0.053,0,1,2023-07-08 16:10:00,3,6.0,True,104.0
5,Framber Valdez,L,HOU,SEA,3.72,6.5,-108.0,0.519,0.083,-0.436,-118.0,0.541,0.917,0.376,0,1,2023-07-08 19:15:00,6,6.0,True,84.75
8,Gerrit Cole,R,NYY,CHC,7.13,7.5,-148.0,0.597,0.421,-0.176,116.0,0.463,0.579,0.116,0,1,2023-07-08 13:05:00,5,7.1,True,116.0
9,Kevin Gausman,R,TOR,DET,6.69,7.5,-128.0,0.561,0.355,-0.206,102.0,0.495,0.645,0.15,0,1,2023-07-08 13:10:00,7,6.0,True,102.0
11,Tyler Wells,R,BAL,MIN,4.32,5.5,-154.0,0.606,0.266,-0.34,120.0,0.455,0.734,0.279,0,1,2023-07-08 14:10:00,4,6.0,True,120.0
13,Jake Irvin,R,WAS,TEX,3.02,3.5,-130.0,0.565,0.357,-0.208,102.0,0.495,0.643,0.148,0,1,2023-07-08 16:05:00,1,5.0,True,102.0
15,Gavin Williams,R,CLE,KCR,3.35,5.5,102.0,0.495,0.124,-0.371,-130.0,0.565,0.876,0.311,0,1,2023-07-08 16:10:00,7,5.2,False,-100.0
0,Patrick Corbin,L,WAS,TEX,3.28,3.5,-164.0,0.621,0.414,-0.207,128.0,0.439,0.586,0.147,0,1,2023-07-09 12:05:00,6,7.0,False,-100.0
4,Jesus Luzardo,L,MIA,PHI,5.82,7.5,106.0,0.485,0.231,-0.254,-136.0,0.576,0.769,0.193,0,1,2023-07-09 13:40:00,9,6.1,False,-100.0
9,Domingo German,R,NYY,CHC,4.57,5.5,-124.0,0.554,0.309,-0.245,-102.0,0.505,0.691,0.186,0,1,2023-07-09 13:35:00,9,6.0,False,-100.0
10,Shane Bieber,R,CLE,KCR,4.86,6.5,108.0,0.481,0.218,-0.263,-138.0,0.58,0.782,0.202,0,1,2023-07-09 13:40:00,6,6.1,True,72.46
11,Chris Bassitt,R,TOR,DET,5.16,5.5,102.0,0.495,0.412,-0.083,-128.0,0.561,0.588,0.027,0,1,2023-07-09 13:40:00,4,4.0,True,78.12
17,Brandon Bielak,R,HOU,SEA,3.83,4.5,108.0,0.481,0.338,-0.143,-138.0,0.58,0.662,0.082,0,1,2023-07-09 14:10:00,5,5.0,False,-100.0
18,Kyle Gibson,R,BAL,MIN,4.35,4.5,-116.0,0.537,0.438,-0.099,-110.0,0.524,0.562,0.038,0,1,2023-07-09 14:10:00,11,7.0,False,-100.0
21,Zach Davies,R,ARI,PIT,3.34,4.5,112.0,0.472,0.244,-0.228,-142.0,0.587,0.756,0.169,0,1,2023-07-09 16:10:00,6,5.1,False,-100.0
22,Max Scherzer,R,NYM,SDP,6.46,6.5,-124.0,0.554,0.467,-0.087,-102.0,0.505,0.533,0.028,0,1,2023-07-09 16:10:00,7,5.0,False,-100.0
0,Blake Snell,L,SDP,PHI,7.21,7.5,-136.0,0.576,0.433,-0.143,106.0,0.485,0.567,0.082,0,1,2023-07-15 13:05:00,7,5.0,True,106.0
2,James Paxton,L,BOS,CHC,5.43,6.5,-110.0,0.524,0.303,-0.221,-116.0,0.537,0.697,0.16,0,1,2023-07-15 14:20:00,4,3.0,True,86.21
5,Ryan Weathers,L,SDP,PHI,3.5,4.5,120.0,0.455,0.275,-0.18,-154.0,0.606,0.725,0.119,0,1,2023-07-15 19:05:00,2,4.2,True,64.94
6,Andrew Abbott,L,CIN,MIL,6.03,6.5,104.0,0.49,0.399,-0.091,-130.0,0.565,0.601,0.036,0,1,2023-07-15 19:10:00,3,6.0,True,76.92
7,Framber Valdez,L,HOU,LAA,5.03,6.5,116.0,0.463,0.243,-0.22,-148.0,0.597,0.757,0.16,0,1,2023-07-15 21:07:00,13,6.1,False,-100.0
8,Reid Detmers,L,LAA,HOU,5.51,6.5,122.0,0.45,0.315,-0.135,-154.0,0.606,0.685,0.079,0,1,2023-07-15 21:07:00,6,6.0,True,64.94
11,Gavin Williams,R,CLE,TEX,3.27,4.5,100.0,0.5,0.233,-0.267,-128.0,0.561,0.767,0.206,0,1,2023-07-15 16:05:00,4,5.0,True,78.12
16,Freddy Peralta,R,MIL,CIN,6.02,6.5,-138.0,0.58,0.397,-0.183,108.0,0.481,0.603,0.122,0,1,2023-07-15 19:10:00,6,6.0,True,108.0
18,Spencer Strider,R,ATL,CHW,9.08,9.5,-118.0,0.541,0.423,-0.118,-108.0,0.519,0.577,0.058,0,1,2023-07-15 19:15:00,10,6.0,False,-100.0
3,Yusei Kikuchi,L,TOR,ARI,4.88,5.5,112.0,0.472,0.363,-0.109,-144.0,0.59,0.637,0.047,0,1,2023-07-16 13:37:00,4,4.2,True,69.44
11,Zack Wheeler,R,PHI,SDP,6.53,6.5,-140.0,0.583,0.478,-0.105,110.0,0.476,0.522,0.046,0,1,2023-07-16 13:35:00,7,7.0,False,-100.0
21,Tanner Bibee,R,CLE,TEX,4.21,4.5,-146.0,0.593,0.412,-0.181,114.0,0.467,0.588,0.121,0,1,2023-07-16 14:35:00,6,6.0,False,-100.0
3,Jesus Luzardo,L,MIA,STL,5.82,6.5,112.0,0.472,0.365,-0.107,-144.0,0.59,0.635,0.045,0,1,2023-07-17 19:45:00,2,4.0,True,69.44
4,Jesus Luzardo,L,MIA,STL,5.82,6.5,112.0,0.472,0.365,-0.107,-144.0,0.59,0.635,0.045,0,1,2023-07-17 19:45:00,2,4.0,True,69.44
5,Jesus Luzardo,L,MIA,STL,5.82,6.5,112.0,0.472,0.365,-0.107,-144.0,0.59,0.635,0.045,0,1,2023-07-17 19:45:00,2,4.0,True,69.44
9,MacKenzie Gore,L,WAS,CHC,4.83,5.5,-110.0,0.524,0.355,-0.169,-116.0,0.537,0.645,0.108,0,1,2023-07-17 20:05:00,6,6.1,False,-100.0
10,MacKenzie Gore,L,WAS,CHC,4.83,5.5,-110.0,0.524,0.355,-0.169,-116.0,0.537,0.645,0.108,0,1,2023-07-17 20:05:00,6,6.1,False,-100.0
11,MacKenzie Gore,L,WAS,CHC,4.83,5.5,-110.0,0.524,0.355,-0.169,-116.0,0.537,0.645,0.108,0,1,2023-07-17 20:05:00,6,6.1,False,-100.0
39,Griffin Canning,R,LAA,NYY,5.01,5.5,-116.0,0.537,0.386,-0.151,-110.0,0.524,0.614,0.09,0,1,2023-07-17 21:38:00,12,5.2,False,-100.0
40,Griffin Canning,R,LAA,NYY,5.01,5.5,-116.0,0.537,0.386,-0.151,-110.0,0.524,0.614,0.09,0,1,2023-07-17 21:38:00,12,5.2,False,-100.0
41,Griffin Canning,R,LAA,NYY,5.01,5.5,-116.0,0.537,0.386,-0.151,-110.0,0.524,0.614,0.09,0,1,2023-07-17 21:38:00,12,5.2,False,-100.0
45,Logan Gilbert,R,SEA,MIN,6.41,7.5,118.0,0.459,0.314,-0.145,-150.0,0.6,0.686,0.086,0,1,2023-07-17 21:40:00,5,5.0,True,66.67
46,Logan Gilbert,R,SEA,MIN,6.41,7.5,118.0,0.459,0.314,-0.145,-150.0,0.6,0.686,0.086,0,1,2023-07-17 21:40:00,5,5.0,True,66.67
47,Logan Gilbert,R,SEA,MIN,6.41,7.5,118.0,0.459,0.314,-0.145,-150.0,0.6,0.686,0.086,0,1,2023-07-17 21:40:00,5,5.0,True,66.67
0,Logan Allen,L,CLE,PIT,4.19,4.5,102.0,0.495,0.409,-0.086,-130.0,0.565,0.591,0.026,0,1,2023-07-18 19:05:00,8,5.0,False,-100.0
2,Patrick Corbin,L,WAS,CHC,3.39,4.5,104.0,0.49,0.254,-0.236,-134.0,0.573,0.746,0.173,0,1,2023-07-18 20:05:00,6,5.1,False,-100.0
9,Tyler Wells,R,BAL,LAD,4.27,4.5,-130.0,0.565,0.424,-0.141,102.0,0.495,0.576,0.081,0,1,2023-07-18 19:05:00,2,2.0,True,102.0
16,Carlos Carrasco,R,NYM,CHW,4.41,5.5,114.0,0.467,0.282,-0.185,-144.0,0.59,0.718,0.128,0,1,2023-07-18 19:10:00,5,4.2,True,69.44
17,Zach Davies,R,ARI,ATL,3.41,3.5,-128.0,0.561,0.445,-0.116,100.0,0.5,0.555,0.055,0,1,2023-07-18 19:20:00,1,3.2,True,100.0
24,Domingo German,R,NYY,LAA,4.69,5.5,-158.0,0.612,0.33,-0.282,124.0,0.446,0.67,0.224,0,1,2023-07-18 21:38:00,9,6.0,False,-100.0
6,Eduardo Rodriguez,L,DET,KCR,4.99,5.5,-140.0,0.583,0.382,-0.201,110.0,0.476,0.618,0.142,0,1,2023-07-19 20:10:00,7,7.0,False,-100.0
8,Aaron Civale,R,CLE,PIT,3.89,5.5,128.0,0.439,0.198,-0.241,-164.0,0.621,0.802,0.181,0,1,2023-07-19 12:35:00,3,5.1,True,60.98
10,Jon Gray,R,TEX,TBR,5.07,5.5,-122.0,0.55,0.397,-0.153,-104.0,0.51,0.603,0.093,0,1,2023-07-19 14:05:00,4,4.1,True,96.15
13,Brayan Bello,R,BOS,OAK,4.68,5.5,-116.0,0.537,0.329,-0.208,-110.0,0.524,0.671,0.147,0,1,2023-07-19 15:37:00,3,4.0,True,90.91
16,Jose Berrios,R,TOR,SDP,4.62,5.5,108.0,0.481,0.318,-0.163,-138.0,0.58,0.682,0.102,0,1,2023-07-19 19:07:00,9,6.0,False,-100.0
18,Graham Ashcraft,R,CIN,SFG,3.89,4.5,120.0,0.455,0.35,-0.105,-154.0,0.606,0.65,0.044,0,1,2023-07-19 19:10:00,3,6.0,True,64.94
20,Justin Verlander,R,NYM,CHW,5.64,6.5,-128.0,0.561,0.336,-0.225,102.0,0.495,0.664,0.169,0,1,2023-07-19 19:10:00,7,8.0,False,-100.0
21,Ryne Nelson,R,ARI,ATL,3.35,3.5,-112.0,0.528,0.43,-0.098,-112.0,0.528,0.57,0.042,0,1,2023-07-19 19:20:00,5,7.0,False,-100.0
0,Andrew Abbott,L,CIN,SFG,5.65,6.5,120.0,0.455,0.337,-0.118,-154.0,0.606,0.663,0.057,0,1,2023-07-20 12:35:00,6,8.0,True,64.94
11,Pablo Lopez,R,MIN,SEA,7.5,7.5,-156.0,0.609,0.475,-0.134,122.0,0.45,0.525,0.075,0,1,2023-07-20 15:40:00,7,5.0,True,122.0
12,George Kirby,R,SEA,MIN,6.03,6.5,-112.0,0.528,0.398,-0.13,-112.0,0.528,0.602,0.074,0,1,2023-07-20 15:40:00,10,7.0,False,-100.0
13,Kyle Gibson,R,BAL,TBR,4.36,5.5,114.0,0.467,0.274,-0.193,-144.0,0.59,0.726,0.136,0,1,2023-07-20 18:40:00,8,6.0,False,-100.0
14,Tyler Glasnow,R,TBR,BAL,7.52,8.5,104.0,0.49,0.341,-0.149,-134.0,0.573,0.659,0.086,0,1,2023-07-20 18:40:00,9,7.0,False,-100.0
16,J.P. France,R,HOU,OAK,3.42,5.5,106.0,0.485,0.132,-0.353,-136.0,0.576,0.868,0.292,0,1,2023-07-20 21:40:00,5,7.0,True,73.53
2,Braxton Garrett,L,MIA,COL,4.86,5.5,-146.0,0.593,0.359,-0.234,114.0,0.467,0.641,0.174,0,1,2023-07-21 18:40:00,5,3.0,True,114.0
3,Braxton Garrett,L,MIA,COL,4.86,5.5,-146.0,0.593,0.359,-0.234,114.0,0.467,0.641,0.174,0,1,2023-07-21 18:40:00,5,3.0,True,114.0
8,Tommy Henry,L,ARI,CIN,3.75,4.5,-116.0,0.537,0.323,-0.214,-110.0,0.524,0.677,0.153,0,1,2023-07-21 19:10:00,2,4.1,True,90.91
9,Tommy Henry,L,ARI,CIN,3.75,4.5,-116.0,0.537,0.323,-0.214,-110.0,0.524,0.677,0.153,0,1,2023-07-21 19:10:00,2,4.1,True,90.91
12,Framber Valdez,L,HOU,OAK,5.3,6.5,-148.0,0.597,0.282,-0.315,116.0,0.463,0.718,0.255,0,1,2023-07-21 21:40:00,4,5.0,True,116.0
13,Framber Valdez,L,HOU,OAK,5.3,6.5,-148.0,0.597,0.282,-0.315,116.0,0.463,0.718,0.255,0,1,2023-07-21 21:40:00,4,5.0,True,116.0
16,Yusei Kikuchi,L,TOR,SEA,4.86,5.5,-138.0,0.58,0.359,-0.221,108.0,0.481,0.641,0.16,0,1,2023-07-21 22:10:00,8,5.1,False,-100.0
17,Yusei Kikuchi,L,TOR,SEA,4.86,5.5,-138.0,0.58,0.359,-0.221,108.0,0.481,0.641,0.16,0,1,2023-07-21 22:10:00,8,5.1,False,-100.0
18,Jack Flaherty,R,STL,CHC,4.66,5.5,-146.0,0.593,0.324,-0.269,114.0,0.467,0.676,0.209,0,1,2023-07-21 14:20:00,6,6.0,False,-100.0
19,Jack Flaherty,R,STL,CHC,4.66,5.5,-146.0,0.593,0.324,-0.269,114.0,0.467,0.676,0.209,0,1,2023-07-21 14:20:00,6,6.0,False,-100.0
24,Kyle Bradish,R,BAL,TBR,4.76,5.5,-108.0,0.519,0.341,-0.178,-118.0,0.541,0.659,0.118,0,1,2023-07-21 18:40:00,5,6.0,True,84.75
25,Kyle Bradish,R,BAL,TBR,4.76,5.5,-108.0,0.519,0.341,-0.178,-118.0,0.541,0.659,0.118,0,1,2023-07-21 18:40:00,5,6.0,True,84.75
30,Clarke Schmidt,R,NYY,KCR,4.93,5.5,-160.0,0.615,0.372,-0.243,126.0,0.442,0.628,0.186,0,1,2023-07-21 19:05:00,2,5.2,True,126.0
31,Clarke Schmidt,R,NYY,KCR,4.93,5.5,-160.0,0.615,0.372,-0.243,126.0,0.442,0.628,0.186,0,1,2023-07-21 19:05:00,2,5.2,True,126.0
32,Jake Irvin,R,WAS,SFG,3.0,4.5,124.0,0.446,0.186,-0.26,-158.0,0.612,0.814,0.202,0,1,2023-07-21 19:05:00,9,6.2,False,-100.0
33,Jake Irvin,R,WAS,SFG,3.0,4.5,124.0,0.446,0.186,-0.26,-158.0,0.612,0.814,0.202,0,1,2023-07-21 19:05:00,9,6.2,False,-100.0
38,Gavin Williams,R,CLE,PHI,3.23,4.5,-140.0,0.583,0.224,-0.359,110.0,0.476,0.776,0.3,0,1,2023-07-21 19:10:00,3,4.0,True,110.0
39,Gavin Williams,R,CLE,PHI,3.23,4.5,-140.0,0.583,0.224,-0.359,110.0,0.476,0.776,0.3,0,1,2023-07-21 19:10:00,3,4.0,True,110.0
44,Freddy Peralta,R,MIL,ATL,6.0,6.5,106.0,0.485,0.394,-0.091,-134.0,0.573,0.606,0.033,0,1,2023-07-21 20:10:00,5,5.0,True,74.63
45,Freddy Peralta,R,MIL,ATL,6.0,6.5,106.0,0.485,0.394,-0.091,-134.0,0.573,0.606,0.033,0,1,2023-07-21 20:10:00,5,5.0,True,74.63
46,Lance Lynn,R,CHW,MIN,6.63,7.5,122.0,0.45,0.346,-0.104,-156.0,0.609,0.654,0.045,0,1,2023-07-21 20:10:00,6,6.2,True,64.1
47,Lance Lynn,R,CHW,MIN,6.63,7.5,122.0,0.45,0.346,-0.104,-156.0,0.609,0.654,0.045,0,1,2023-07-21 20:10:00,6,6.2,True,64.1
50,Johan Oviedo,R,PIT,LAA,5.71,5.5,-164.0,0.621,0.507,-0.114,128.0,0.439,0.493,0.054,0,1,2023-07-21 21:38:00,4,4.0,True,128.0
51,Johan Oviedo,R,PIT,LAA,5.71,5.5,-164.0,0.621,0.507,-0.114,128.0,0.439,0.493,0.054,0,1,2023-07-21 21:38:00,4,4.0,True,128.0
2,Reid Detmers,L,LAA,PIT,5.74,6.5,-132.0,0.569,0.351,-0.218,104.0,0.49,0.649,0.159,0,1,2023-07-22 21:07:00,9,5.0,False,-100.0
4,Gerrit Cole,R,NYY,KCR,7.21,8.5,100.0,0.5,0.298,-0.202,-128.0,0.561,0.702,0.141,0,1,2023-07-22 13:05:00,10,6.1,False,-100.0
8,Bobby Miller,R,LAD,TEX,4.85,5.5,118.0,0.459,0.357,-0.102,-150.0,0.6,0.643,0.043,0,1,2023-07-22 16:05:00,6,6.0,False,-100.0
11,Kevin Gausman,R,TOR,SEA,6.7,7.5,104.0,0.49,0.357,-0.133,-132.0,0.569,0.643,0.074,0,1,2023-07-22 16:10:00,9,6.0,False,-100.0
16,Josiah Gray,R,WAS,SFG,4.39,5.5,114.0,0.467,0.278,-0.189,-146.0,0.593,0.722,0.129,0,1,2023-07-22 19:05:00,4,7.0,True,68.49
18,Tanner Bibee,R,CLE,PHI,4.15,5.5,-106.0,0.515,0.239,-0.276,-122.0,0.55,0.761,0.211,0,1,2023-07-22 19:10:00,8,7.0,False,-100.0
0,Jesus Luzardo,L,MIA,COL,5.73,7.5,110.0,0.476,0.22,-0.256,-140.0,0.583,0.78,0.197,0,1,2023-07-23 13:40:00,13,7.0,False,-100.0
4,Joe Musgrove,R,SDP,DET,5.79,6.5,108.0,0.481,0.36,-0.121,-138.0,0.58,0.64,0.06,0,1,2023-07-23 12:05:00,6,6.0,True,72.46
6,Luis Severino,R,NYY,KCR,5.13,5.5,-132.0,0.569,0.408,-0.161,104.0,0.49,0.592,0.102,0,1,2023-07-23 13:35:00,5,5.2,True,104.0
9,Tyler Wells,R,BAL,TBR,4.28,5.5,110.0,0.476,0.26,-0.216,-140.0,0.583,0.74,0.157,0,1,2023-07-23 13:40:00,5,4.1,True,71.43
14,Julio Teheran,R,MIL,ATL,3.63,3.5,-136.0,0.576,0.492,-0.084,108.0,0.481,0.508,0.027,0,1,2023-07-23 14:10:00,5,6.0,False,-100.0
16,Emmet Sheehan,R,LAD,TEX,3.52,4.5,100.0,0.5,0.278,-0.222,-128.0,0.561,0.722,0.161,0,1,2023-07-23 14:35:00,4,3.2,True,78.12
17,Hunter Brown,R,HOU,OAK,6.69,7.5,120.0,0.455,0.356,-0.099,-152.0,0.603,0.644,0.041,0,1,2023-07-23 16:07:00,4,6.0,True,65.79
19,Mitch Keller,R,PIT,LAA,5.6,6.5,104.0,0.49,0.33,-0.16,-134.0,0.573,0.67,0.097,0,1,2023-07-23 16:07:00,7,5.0,False,-100.0
20,Alek Manoah,R,TOR,SEA,4.79,5.5,128.0,0.439,0.348,-0.091,-164.0,0.621,0.652,0.031,0,1,2023-07-23 16:10:00,6,5.1,False,-100.0
1,Logan Allen,L,CLE,KCR,4.28,5.5,-142.0,0.587,0.259,-0.328,112.0,0.472,0.741,0.269,0,1,2023-07-24 19:10:00,5,7.0,True,112.0
2,Dean Kremer,R,BAL,PHI,4.46,5.5,114.0,0.467,0.291,-0.176,-146.0,0.593,0.709,0.116,0,1,2023-07-24 18:40:00,3,7.0,True,68.49
5,Graham Ashcraft,R,CIN,MIL,3.8,4.5,130.0,0.435,0.332,-0.103,-166.0,0.624,0.668,0.044,0,1,2023-07-24 20:10:00,8,5.1,False,-100.0
6,Colin Rea,R,MIL,CIN,4.38,4.5,-134.0,0.573,0.445,-0.128,106.0,0.485,0.555,0.07,0,1,2023-07-24 20:10:00,5,6.0,False,-100.0
7,Jon Gray,R,TEX,HOU,5.03,5.5,112.0,0.472,0.389,-0.083,-142.0,0.587,0.611,0.024,0,1,2023-07-24 20:10:00,6,5.0,False,-100.0
8,Brandon Bielak,R,HOU,TEX,3.88,4.5,108.0,0.481,0.348,-0.133,-138.0,0.58,0.652,0.072,0,1,2023-07-24 20:10:00,5,4.2,False,-100.0
9,Quinn Priester,R,PIT,SDP,2.03,3.5,114.0,0.467,0.148,-0.319,-144.0,0.59,0.852,0.262,0,1,2023-07-24 21:40:00,4,5.1,False,-100.0
10,Yu Darvish,R,SDP,PIT,6.18,6.5,-150.0,0.6,0.423,-0.177,118.0,0.459,0.577,0.118,0,1,2023-07-24 21:40:00,3,4.1,True,118.0
11,Jose Berrios,R,TOR,LAD,4.73,5.5,120.0,0.455,0.337,-0.118,-152.0,0.603,0.663,0.06,0,1,2023-07-24 22:10:00,3,5.0,True,65.79
12,Michael Grove,R,LAD,TOR,4.33,4.5,-110.0,0.524,0.435,-0.089,-116.0,0.537,0.565,0.028,0,1,2023-07-24 22:10:00,6,4.2,False,-100.0
0,Eduardo Rodriguez,L,DET,LAA,4.85,6.5,114.0,0.467,0.217,-0.25,-146.0,0.593,0.783,0.19,0,1,2023-07-25 18:40:00,3,4.2,True,68.49
2,Andrew Abbott,L,CIN,MIL,5.35,5.5,-152.0,0.603,0.445,-0.158,120.0,0.455,0.555,0.1,0,1,2023-07-25 20:10:00,9,6.0,False,-100.0
4,Blake Snell,L,SDP,PIT,7.09,7.5,-128.0,0.561,0.414,-0.147,100.0,0.5,0.586,0.086,0,1,2023-07-25 21:40:00,4,6.0,True,100.0
7,Kyle Gibson,R,BAL,PHI,4.54,4.5,-144.0,0.59,0.475,-0.115,114.0,0.467,0.525,0.058,0,1,2023-07-25 18:40:00,5,6.0,False,-100.0
9,Edward Cabrera,R,MIA,TBR,5.43,6.5,112.0,0.472,0.303,-0.169,-142.0,0.587,0.697,0.11,0,1,2023-07-25 18:40:00,0,2.0,True,70.42
10,Tyler Glasnow,R,TBR,MIA,7.48,8.5,104.0,0.49,0.335,-0.155,-130.0,0.565,0.665,0.1,0,1,2023-07-25 18:40:00,8,7.0,True,76.92
11,Griffin Canning,R,LAA,DET,5.55,6.5,108.0,0.481,0.322,-0.159,-136.0,0.576,0.678,0.102,0,1,2023-07-25 18:40:00,8,5.0,False,-100.0
13,Justin Verlander,R,NYM,NYY,5.6,5.5,-158.0,0.612,0.487,-0.125,124.0,0.446,0.513,0.067,0,1,2023-07-25 19:05:00,6,6.0,False,-100.0
14,Domingo German,R,NYY,NYM,4.86,5.5,-120.0,0.545,0.36,-0.185,-106.0,0.515,0.64,0.125,0,1,2023-07-25 19:05:00,9,6.0,False,-100.0
15,Aaron Civale,R,CLE,KCR,3.87,5.5,-102.0,0.505,0.195,-0.31,-126.0,0.558,0.805,0.247,0,1,2023-07-25 19:10:00,5,8.0,True,79.37
18,Corbin Burnes,R,MIL,CIN,7.36,7.5,-126.0,0.558,0.454,-0.104,-102.0,0.505,0.546,0.041,0,1,2023-07-25 20:10:00,6,6.0,True,98.04
20,Michael Kopech,R,CHW,CHC,4.99,5.5,-122.0,0.55,0.382,-0.168,-104.0,0.51,0.618,0.108,0,1,2023-07-25 20:10:00,5,5.0,True,96.15
21,Alex Cobb,R,SFG,OAK,5.08,5.5,-154.0,0.606,0.398,-0.208,120.0,0.455,0.602,0.147,0,1,2023-07-25 21:45:00,9,6.0,False,-100.0
0,Yusei Kikuchi,L,TOR,LAD,4.87,5.5,120.0,0.455,0.361,-0.094,-154.0,0.606,0.639,0.033,0,1,2023-07-26 16:10:00,8,6.0,False,-100.0
5,Framber Valdez,L,HOU,TEX,5.1,6.5,-108.0,0.519,0.253,-0.266,-118.0,0.541,0.747,0.206,0,1,2023-07-26 20:10:00,1,3.2,True,84.75
7,Jake Irvin,R,WAS,COL,3.24,5.5,102.0,0.495,0.11,-0.385,-128.0,0.561,0.89,0.329,0,1,2023-07-26 12:05:00,7,6.0,False,-100.0
9,Zach Eflin,R,TBR,MIA,5.58,5.5,-144.0,0.59,0.484,-0.106,114.0,0.467,0.516,0.049,0,1,2023-07-26 12:10:00,3,4.0,True,114.0
11,Gavin Williams,R,CLE,KCR,3.2,5.5,108.0,0.481,0.106,-0.375,-136.0,0.576,0.894,0.318,0,1,2023-07-26 13:10:00,5,4.0,True,73.53
15,Freddy Peralta,R,MIL,CIN,5.99,6.5,-150.0,0.6,0.393,-0.207,118.0,0.459,0.607,0.148,0,1,2023-07-26 14:10:00,13,6.0,False,-100.0
16,Jack Flaherty,R,STL,ARI,4.64,4.5,-160.0,0.615,0.494,-0.121,126.0,0.442,0.506,0.064,0,1,2023-07-26 15:40:00,4,5.0,True,126.0
17,Zac Gallen,R,ARI,STL,5.61,6.5,118.0,0.459,0.331,-0.128,-150.0,0.6,0.669,0.069,0,1,2023-07-26 15:40:00,8,6.1,False,-100.0
20,Seth Lugo,R,SDP,PIT,4.85,5.5,-112.0,0.528,0.357,-0.171,-112.0,0.528,0.643,0.115,0,1,2023-07-26 16:10:00,8,7.0,False,-100.0
21,Kyle Bradish,R,BAL,PHI,4.81,5.5,108.0,0.481,0.351,-0.13,-138.0,0.58,0.649,0.069,0,1,2023-07-26 18:05:00,3,6.2,True,72.46
25,Lance Lynn,R,CHW,CHC,6.64,7.5,120.0,0.455,0.347,-0.108,-152.0,0.603,0.653,0.05,0,1,2023-07-26 20:10:00,5,4.2,True,65.79
6,Tanner Bibee,R,CLE,CHW,4.18,5.5,-158.0,0.612,0.243,-0.369,124.0,0.446,0.757,0.311,0,1,2023-07-27 20:10:00,6,6.2,False,-100
0,Braxton Garrett,L,MIA,DET,4.89,5.5,-130.0,0.565,0.365,-0.2,102.0,0.495,0.635,0.14,0,1,2023-07-28 18:40:00,6,6.0,False,-100.0
1,MacKenzie Gore,L,WAS,NYM,4.86,5.5,100.0,0.5,0.359,-0.141,-128.0,0.561,0.641,0.08,0,1,2023-07-28 19:10:00,2,5.0,True,78.12
3,Tommy Henry,L,ARI,SEA,3.66,5.5,126.0,0.442,0.165,-0.277,-160.0,0.615,0.835,0.22,0,1,2023-07-28 21:40:00,6,6.0,False,-100.0
8,Zack Wheeler,R,PHI,PIT,6.6,6.5,-150.0,0.6,0.49,-0.11,118.0,0.459,0.51,0.051,0,1,2023-07-28 19:05:00,11,6.2,False,-100.0
11,Kevin Gausman,R,TOR,LAA,6.75,7.5,-128.0,0.561,0.365,-0.196,100.0,0.5,0.635,0.135,0,1,2023-07-28 19:07:00,9,6.0,False,-100.0
19,Joe Musgrove,R,SDP,TEX,5.78,6.5,126.0,0.442,0.359,-0.083,-160.0,0.615,0.641,0.026,0,1,2023-07-28 21:40:00,5,6.0,True,62.5
21,Bobby Miller,R,LAD,CIN,4.82,6.5,-110.0,0.524,0.212,-0.312,-116.0,0.537,0.788,0.251,0,1,2023-07-28 22:10:00,6,5.0,True,86.21
1,Patrick Corbin,L,WAS,NYM,3.38,3.5,-172.0,0.632,0.437,-0.195,134.0,0.427,0.563,0.136,0,1,2023-07-29 19:10:00,2,5.2,True,134.0
2,James Paxton,L,BOS,SFG,5.58,6.5,112.0,0.472,0.327,-0.145,-144.0,0.59,0.673,0.083,0,1,2023-07-29 19:15:00,5,5.0,True,69.44
4,Alek Manoah,R,TOR,LAA,4.86,5.5,-110.0,0.524,0.359,-0.165,-116.0,0.537,0.641,0.104,0,1,2023-07-29 15:07:00,6,4.1,False,-100.0
5,Johnny Cueto,R,MIA,DET,4.08,4.5,-138.0,0.58,0.387,-0.193,108.0,0.481,0.613,0.132,0,1,2023-07-29 16:10:00,5,6.0,False,-100.0
7,Quinn Priester,R,PIT,PHI,3.08,3.5,-126.0,0.558,0.371,-0.187,-102.0,0.505,0.629,0.124,0,1,2023-07-29 19:05:00,7,5.0,False,-100.0
12,Tyler Wells,R,BAL,NYY,4.34,4.5,-144.0,0.59,0.437,-0.153,114.0,0.467,0.563,0.096,0,1,2023-07-29 19:15:00,1,2.2,True,114.0
20,Brandon Pfaadt,R,ARI,SEA,3.88,5.5,112.0,0.472,0.196,-0.276,-142.0,0.587,0.804,0.217,0,1,2023-07-29 20:10:00,3,5.2,True,70.42
23,Yu Darvish,R,SDP,TEX,6.08,6.5,-110.0,0.524,0.407,-0.117,-116.0,0.537,0.593,0.056,0,1,2023-07-29 20:40:00,9,6.0,False,-100.0
25,Emmet Sheehan,R,LAD,CIN,3.73,5.5,114.0,0.467,0.175,-0.292,-146.0,0.593,0.825,0.232,0,1,2023-07-29 21:10:00,5,5.0,True,68.49
